system_id	protein_symbol	swiss_prot_ac	tf_type	gene_symbol	entrez_gene_id	pathway
HsTF003592	Zinc finger protein with KRAB and SCAN domains 1	P17029	Zinc-	ZKSCAN1	7586	http://www.genome.jp/dbget-bin/www_bget?hsa:7586
HsTF003593	Zinc finger protein with KRAB and SCAN domains 2	Q63HK3	Zinc-	ZKSCAN2	342357	http://www.genome.jp/dbget-bin/www_bget?hsa:342357
HsTF003594	Zinc finger protein with KRAB and SCAN domains 3	Q9BRR0	Zinc-	ZKSCAN3	80317	http://www.genome.jp/dbget-bin/www_bget?hsa:80317
HsTF003595	Zinc finger protein with KRAB and SCAN domains 4	Q969J2	Zinc-	ZKSCAN4	387032	http://www.genome.jp/dbget-bin/www_bget?hsa:387032
HsTF003596	Zinc finger protein with KRAB and SCAN domains 5	Q9Y2L8	Zinc-	ZKSCAN5	23660	http://www.genome.jp/dbget-bin/www_bget?hsa:23660
HsTF003597	Zinc finger matrin-type protein 1	Q5H9K5	Zinc-	ZMAT1	84460	http://www.genome.jp/dbget-bin/www_bget?hsa:84460
HsTF003598	Zinc finger matrin-type protein 2	Q96NC0	Zinc-	ZMAT2	153527	http://www.genome.jp/dbget-bin/www_bget?hsa:153527
HsTF003599	Zinc finger matrin-type protein 3	Q9HA38	Zinc-	ZMAT3	64393	http://www.genome.jp/dbget-bin/www_bget?hsa:64393
HsTF003600	Zinc finger matrin-type protein 4	Q9H898	Zinc-	ZMAT4	79698	http://www.genome.jp/dbget-bin/www_bget?hsa:79698
HsTF003601	Zinc finger matrin-type protein 5	Q9UDW3	beta-	ZMAT5	55954	http://www.genome.jp/dbget-bin/www_bget?hsa:55954
HsTF003602	Zinc finger MYND domain-containing protein 11	Q15326	Zinc-	ZMYND11	10771	http://www.genome.jp/dbget-bin/www_bget?hsa:10771
HsTF003603	Zinc finger MYND domain-containing protein 12	Q9H0C1	beta-	ZMYND12	84217	http://www.genome.jp/dbget-bin/www_bget?hsa:84217
HsTF003604	Protein kinase C-binding protein 1	Q9ULU4	Zinc-	ZMYND8	23613	http://www.genome.jp/dbget-bin/www_bget?hsa:23613
HsTF003605	Zinc finger protein 10	P21506	Zinc-	ZNF10	7556	http://www.genome.jp/dbget-bin/www_bget?hsa:7556
HsTF003606	Zinc finger protein 100	Q8IYN0	Zinc-	ZNF100	163227	http://www.genome.jp/dbget-bin/www_bget?hsa:163227
HsTF003607	Zinc finger protein 101	Q8IZC7	Zinc-	ZNF101	94039	http://www.genome.jp/dbget-bin/www_bget?hsa:94039
HsTF003608	Zinc finger protein 107	Q9UII5	Zinc-	ZNF107	51427	http://www.genome.jp/dbget-bin/www_bget?hsa:51427
HsTF003609	Zinc finger protein 114	Q8NC26	Zinc-	ZNF114	163071	http://www.genome.jp/dbget-bin/www_bget?hsa:163071
HsTF003610	Zinc finger protein 117	Q03924	Zinc-	ZNF117	51351	http://www.genome.jp/dbget-bin/www_bget?hsa:51351
HsTF003611	Zinc finger protein 12	P17014	Zinc-	ZNF12	7559	http://www.genome.jp/dbget-bin/www_bget?hsa:7559
HsTF003612	Zinc finger protein 121	P58317	Zinc-	ZNF121	7675	http://www.genome.jp/dbget-bin/www_bget?hsa:7675
HsTF003613	Zinc finger protein 123	P35273	Zinc-	ZNF123	7677	http://www.genome.jp/dbget-bin/www_bget?hsa:7677
HsTF003614	Zinc finger protein 124	Q15973	Zinc-	ZNF124	7678	http://www.genome.jp/dbget-bin/www_bget?hsa:7678
HsTF003615	Zinc finger protein 125	P35274	Zinc-	ZNF125	7679	http://www.genome.jp/dbget-bin/www_bget?hsa:7679
HsTF003616	Zinc finger protein 126	P35275	Zinc-	ZNF126	7680	http://www.genome.jp/dbget-bin/www_bget?hsa:7680
HsTF003617	Zinc finger protein 131	P52739	Zinc-	ZNF131	7690	http://www.genome.jp/dbget-bin/www_bget?hsa:7690
HsTF003618	Zinc finger protein 132	P52740	Zinc-	ZNF132	7691	http://www.genome.jp/dbget-bin/www_bget?hsa:7691
HsTF003619	Zinc finger protein 133	P52736	Zinc-	ZNF133	7692	http://www.genome.jp/dbget-bin/www_bget?hsa:7692
HsTF003620	Zinc finger protein 134	P52741	Zinc-	ZNF134	7693	http://www.genome.jp/dbget-bin/www_bget?hsa:7693
HsTF003621	Zinc finger protein 135	P52742	Zinc-	ZNF135	7694	http://www.genome.jp/dbget-bin/www_bget?hsa:7694
HsTF003622	Zinc finger protein 136	P52737	Zinc-	ZNF136	7695	http://www.genome.jp/dbget-bin/www_bget?hsa:7695
HsTF003623	Zinc finger protein 137	P52743	Zinc-	ZNF137	7696	http://www.genome.jp/dbget-bin/www_bget?hsa:7696
HsTF003624	Zinc finger protein 138	P52744	Zinc-	ZNF138	7697	http://www.genome.jp/dbget-bin/www_bget?hsa:7697
HsTF003625	Zinc finger protein 14	P17017	Zinc-	ZNF14	7561	http://www.genome.jp/dbget-bin/www_bget?hsa:7561
HsTF003626	Zinc finger protein 140	P52738	Zinc-	ZNF140	7699	http://www.genome.jp/dbget-bin/www_bget?hsa:7699
HsTF003627	Zinc finger protein 141	Q15928	Zinc-	ZNF141	7700	http://www.genome.jp/dbget-bin/www_bget?hsa:7700
HsTF003628	Zinc finger protein 142	P52746	Zinc-	ZNF142	7701	http://www.genome.jp/dbget-bin/www_bget?hsa:7701
HsTF003629	Zinc finger protein 143	P52747	Zinc-	ZNF143	7702	http://www.genome.jp/dbget-bin/www_bget?hsa:7702
HsTF003630	Zinc finger protein OZF	Q15072	Zinc-	ZNF146	7705	http://www.genome.jp/dbget-bin/www_bget?hsa:7705
HsTF003631	Zinc finger protein 148	Q9UQR1	Zinc-	ZNF148	7707	http://www.genome.jp/dbget-bin/www_bget?hsa:7707
HsTF003632	Zinc finger protein 154	Q13106	Zinc-	ZNF154	7710	http://www.genome.jp/dbget-bin/www_bget?hsa:7710
HsTF003633	Zinc finger protein 155	Q12901	Zinc-	ZNF155	7711	http://www.genome.jp/dbget-bin/www_bget?hsa:7711
HsTF003634	Zinc finger protein 157	P51786	Zinc-	ZNF157	7712	http://www.genome.jp/dbget-bin/www_bget?hsa:7712
HsTF003635	Zinc finger protein 16	P17020	Zinc-	ZNF16	7564	http://www.genome.jp/dbget-bin/www_bget?hsa:7564
HsTF003636	Zinc finger protein 160	Q9HCG1	Zinc-	ZNF160	90338	http://www.genome.jp/dbget-bin/www_bget?hsa:90338
HsTF003637	Zinc finger protein 165	P49910	Zinc-	ZNF165	7718	http://www.genome.jp/dbget-bin/www_bget?hsa:7718
HsTF003638	Zinc finger protein 167	Q9P0L1	Zinc-	ZNF167	55888	http://www.genome.jp/dbget-bin/www_bget?hsa:55888
HsTF003639	Zinc finger protein 169	Q14929	Zinc-	ZNF169	169841	http://www.genome.jp/dbget-bin/www_bget?hsa:169841
HsTF003640	Zinc finger protein 17	P17021	Zinc-	ZNF17	7565	http://www.genome.jp/dbget-bin/www_bget?hsa:7565
HsTF003641	Zinc finger protein 174	Q15697	Zinc-	ZNF174	7727	http://www.genome.jp/dbget-bin/www_bget?hsa:7727
HsTF003642	Zinc finger protein 175	Q9Y473	Zinc-	ZNF175	7728	http://www.genome.jp/dbget-bin/www_bget?hsa:7728
HsTF003643	Zinc finger protein 177	Q13360	Zinc-	ZNF177	7730	http://www.genome.jp/dbget-bin/www_bget?hsa:7730
HsTF003644	Zinc finger protein 179	Q9ULX5	beta-	ZNF179	7732	http://www.genome.jp/dbget-bin/www_bget?hsa:7732
HsTF003645	Zinc finger protein 18	P17022	Zinc-	ZNF18	7566	http://www.genome.jp/dbget-bin/www_bget?hsa:7566
HsTF003646	Zinc finger protein 180	Q9UJW8	Zinc-	ZNF180	7733	http://www.genome.jp/dbget-bin/www_bget?hsa:7733
HsTF003647	Zinc finger protein 181	Q2M3W8	Zinc-	ZNF181	339318	http://www.genome.jp/dbget-bin/www_bget?hsa:339318
HsTF003648	Zinc finger protein 182	P17025	Zinc-	ZNF182	7569	http://www.genome.jp/dbget-bin/www_bget?hsa:7569
HsTF003649	Zinc finger protein 184	Q99676	Zinc-	ZNF184	7738	http://www.genome.jp/dbget-bin/www_bget?hsa:7738
HsTF003650	Zinc finger protein 185	O15231	beta-	ZNF185	7739	http://www.genome.jp/dbget-bin/www_bget?hsa:7739
HsTF003651	Zinc finger protein 187	Q16670	Zinc-	ZNF187	7741	http://www.genome.jp/dbget-bin/www_bget?hsa:7741
HsTF003652	Zinc finger protein 189	O75820	Zinc-	ZNF189	7743	http://www.genome.jp/dbget-bin/www_bget?hsa:7743
HsTF003653	Zinc finger protein 19	P17023	Zinc-	ZNF19	7567	http://www.genome.jp/dbget-bin/www_bget?hsa:7567
HsTF003654	Zinc finger protein 192	Q15776	Zinc-	ZNF192	7745	http://www.genome.jp/dbget-bin/www_bget?hsa:7745
HsTF003655	Zinc finger protein 193	O15535	Zinc-	ZNF193	7746	http://www.genome.jp/dbget-bin/www_bget?hsa:7746
HsTF003656	Zinc finger protein 195	O14628	Zinc-	ZNF195	7748	http://www.genome.jp/dbget-bin/www_bget?hsa:7748
HsTF003657	Zinc finger protein 197	O14709	Zinc-	ZNF197	10168	http://www.genome.jp/dbget-bin/www_bget?hsa:10168
HsTF003658	Zinc finger protein 2	Q9BSG1	Zinc-	ZNF2	7549	http://www.genome.jp/dbget-bin/www_bget?hsa:7549
HsTF003659	Zinc finger protein 20	P17024	Zinc-	ZNF20	7568	http://www.genome.jp/dbget-bin/www_bget?hsa:7568
HsTF003660	Zinc finger protein 200	P98182	Zinc-	ZNF200	7752	http://www.genome.jp/dbget-bin/www_bget?hsa:7752
HsTF003661	Zinc finger protein 202	O95125	Zinc-	ZNF202	7753	http://www.genome.jp/dbget-bin/www_bget?hsa:7753
HsTF003662	Zinc finger protein 205	O95201	Zinc-	ZNF205	7755	http://www.genome.jp/dbget-bin/www_bget?hsa:7755
HsTF003663	Zinc finger protein 207	O43670	Zinc-	ZNF207	7756	http://www.genome.jp/dbget-bin/www_bget?hsa:7756
HsTF003664	Zinc finger protein 208	O43345	Zinc-	ZNF208	7757	http://www.genome.jp/dbget-bin/www_bget?hsa:7757
HsTF003665	Zinc finger protein 211	Q13398	Zinc-	ZNF211	10520	http://www.genome.jp/dbget-bin/www_bget?hsa:10520
HsTF003666	Zinc finger protein 212	Q9UDV6	Zinc-	ZNF212	7988	http://www.genome.jp/dbget-bin/www_bget?hsa:7988
HsTF003667	Zinc finger protein 213	O14771	Zinc-	ZNF213	7760	http://www.genome.jp/dbget-bin/www_bget?hsa:7760
HsTF003668	Zinc finger protein 214	Q9UL59	Zinc-	ZNF214	7761	http://www.genome.jp/dbget-bin/www_bget?hsa:7761
HsTF003669	Zinc finger protein 215	Q9UL58	Zinc-	ZNF215	7762	http://www.genome.jp/dbget-bin/www_bget?hsa:7762
HsTF003670	Zinc finger protein 217	O75362	Zinc-	ZNF217	7764	http://www.genome.jp/dbget-bin/www_bget?hsa:7764
HsTF003671	Zinc finger protein 219	Q9P2Y4	Zinc-	ZNF219	51222	http://www.genome.jp/dbget-bin/www_bget?hsa:51222
HsTF003672	Zinc finger protein 22	P17026	Zinc-	ZNF22	7570	http://www.genome.jp/dbget-bin/www_bget?hsa:7570
HsTF003673	Zinc finger protein 221	Q9UK13	Zinc-	ZNF221	7638	http://www.genome.jp/dbget-bin/www_bget?hsa:7638
HsTF003674	Zinc finger protein 222	Q9UK12	Zinc-	ZNF222	7673	http://www.genome.jp/dbget-bin/www_bget?hsa:7673
HsTF003675	Zinc finger protein 223	Q9UK11	Zinc-	ZNF223	7766	http://www.genome.jp/dbget-bin/www_bget?hsa:7766
HsTF003676	Zinc finger protein 224	Q9NZL3	Zinc-	ZNF224	7767	http://www.genome.jp/dbget-bin/www_bget?hsa:7767
HsTF003677	Zinc finger protein 225	Q9UK10	Zinc-	ZNF225	7768	http://www.genome.jp/dbget-bin/www_bget?hsa:7768
HsTF003678	Zinc finger protein 226	Q9NYT6	Zinc-	ZNF226	7769	http://www.genome.jp/dbget-bin/www_bget?hsa:7769
HsTF003679	Zinc finger protein 227	Q86WZ6	Zinc-	ZNF227	7770	http://www.genome.jp/dbget-bin/www_bget?hsa:7770
HsTF003680	Zinc finger protein 228	Q9UJU3	Zinc-	ZNF228	7771	http://www.genome.jp/dbget-bin/www_bget?hsa:7771
HsTF003681	Zinc finger protein 229	Q9UJW7	Zinc-	ZNF229	7772	http://www.genome.jp/dbget-bin/www_bget?hsa:7772
HsTF003682	Zinc finger protein 23	P17027	Zinc-	ZNF23	7571	http://www.genome.jp/dbget-bin/www_bget?hsa:7571
HsTF003683	Zinc finger protein 230	Q9UIE0	Zinc-	ZNF230	7773	http://www.genome.jp/dbget-bin/www_bget?hsa:7773
HsTF003684	Zinc finger protein 232	Q9UNY5	Zinc-	ZNF232	7775	http://www.genome.jp/dbget-bin/www_bget?hsa:7775
HsTF003685	Zinc finger protein 233	A6NK53	Zinc-	ZNF233	353355	http://www.genome.jp/dbget-bin/www_bget?hsa:353355
HsTF003686	Zinc finger protein 234	Q14588	Zinc-	ZNF234	10780	http://www.genome.jp/dbget-bin/www_bget?hsa:10780
HsTF003687	Zinc finger protein 235	Q14590	Zinc-	ZNF235	9310	http://www.genome.jp/dbget-bin/www_bget?hsa:9310
HsTF003688	Zinc finger protein 236	Q9UL36	Zinc-	ZNF236	7776	http://www.genome.jp/dbget-bin/www_bget?hsa:7776
HsTF003689	Zinc finger protein 238	Q99592	Zinc-	ZNF238	10472	http://www.genome.jp/dbget-bin/www_bget?hsa:10472
HsTF003690	Zinc finger protein 239	Q16600	Zinc-	ZNF239	8187	http://www.genome.jp/dbget-bin/www_bget?hsa:8187
HsTF003691	Zinc finger protein 24	P17028	Zinc-	ZNF24	7572	http://www.genome.jp/dbget-bin/www_bget?hsa:7572
HsTF003692	Zinc finger protein 248	Q8NDW4	Zinc-	ZNF248	57209	http://www.genome.jp/dbget-bin/www_bget?hsa:57209
HsTF003693	Zinc finger protein 25	P17030	Zinc-	ZNF25	219749	http://www.genome.jp/dbget-bin/www_bget?hsa:219749
HsTF003694	Zinc finger protein 250	P15622	Zinc-	ZNF250	58500	http://www.genome.jp/dbget-bin/www_bget?hsa:58500
HsTF003695	Zinc finger protein 251	Q9BRH9	Zinc-	ZNF251	90987	http://www.genome.jp/dbget-bin/www_bget?hsa:90987
HsTF003696	Zinc finger protein 253	O75346	Zinc-	ZNF253	56242	http://www.genome.jp/dbget-bin/www_bget?hsa:56242
HsTF003697	Zinc finger protein 254	O75437	Zinc-	ZNF254	9534	http://www.genome.jp/dbget-bin/www_bget?hsa:9534
HsTF003698	Zinc finger protein 256	Q9Y2P7	Zinc-	ZNF256	10172	http://www.genome.jp/dbget-bin/www_bget?hsa:10172
HsTF003699	Zinc finger protein 257	Q9Y2Q1	Zinc-	ZNF257	113835	http://www.genome.jp/dbget-bin/www_bget?hsa:113835
HsTF003700	Zinc finger protein 26	P17031	Zinc-	ZNF26	7574	http://www.genome.jp/dbget-bin/www_bget?hsa:7574
HsTF003701	Zinc finger protein 260	Q3ZCT1	Zinc-	ZNF260	339324	http://www.genome.jp/dbget-bin/www_bget?hsa:339324
HsTF003702	Zinc finger protein 263	O14978	Zinc-	ZNF263	10127	http://www.genome.jp/dbget-bin/www_bget?hsa:10127
HsTF003703	Zinc finger protein 264	O43296	Zinc-	ZNF264	9422	http://www.genome.jp/dbget-bin/www_bget?hsa:9422
HsTF003704	Zinc finger protein 266	Q14584	Zinc-	ZNF266	10781	http://www.genome.jp/dbget-bin/www_bget?hsa:10781
HsTF003705	Zinc finger protein 267	Q14586	Zinc-	ZNF267	10308	http://www.genome.jp/dbget-bin/www_bget?hsa:10308
HsTF003706	Zinc finger protein 268	Q14587	Zinc-	ZNF268	10795	http://www.genome.jp/dbget-bin/www_bget?hsa:10795
HsTF003707	Zinc finger protein 271	Q14591	Zinc-	ZNF271	10778	http://www.genome.jp/dbget-bin/www_bget?hsa:10778
HsTF003708	Zinc finger protein 273	Q14593	Zinc-	ZNF273	10793	http://www.genome.jp/dbget-bin/www_bget?hsa:10793
HsTF003709	Zinc finger protein 274	Q96GC6	Zinc-	ZNF274	10782	http://www.genome.jp/dbget-bin/www_bget?hsa:10782
HsTF003710	Zinc finger protein 275	Q9NSD4	Zinc-	ZNF275	10838	http://www.genome.jp/dbget-bin/www_bget?hsa:10838
HsTF003711	Zinc finger protein 276	Q8N554	Zinc-	ZNF276	92822	http://www.genome.jp/dbget-bin/www_bget?hsa:92822
HsTF003712	Zinc finger protein 277	Q9NRM2	Zinc-	ZNF277P	11179	http://www.genome.jp/dbget-bin/www_bget?hsa:11179
HsTF003713	Zinc finger protein 28	P17035	Zinc-	ZNF28	7576	http://www.genome.jp/dbget-bin/www_bget?hsa:7576
HsTF003714	Zinc finger protein 281	Q9Y2X9	Zinc-	ZNF281	23528	http://www.genome.jp/dbget-bin/www_bget?hsa:23528
HsTF003715	Zinc finger protein 282	Q9UDV7	Zinc-	ZNF282	8427	http://www.genome.jp/dbget-bin/www_bget?hsa:8427
HsTF003716	Zinc finger protein 283	Q8N7M2	Zinc-	ZNF283	284349	http://www.genome.jp/dbget-bin/www_bget?hsa:284349
HsTF003717	Zinc finger protein 284	Q2VY69	Zinc-	ZNF284	342909	http://www.genome.jp/dbget-bin/www_bget?hsa:342909
HsTF003718	Zinc finger protein 285A	Q96NJ3	Zinc-	ZNF285A	26974	http://www.genome.jp/dbget-bin/www_bget?hsa:26974
HsTF003719	Zinc finger protein 286A	Q9HBT8	Zinc-	ZNF286A	57335	http://www.genome.jp/dbget-bin/www_bget?hsa:57335
HsTF003720	Zinc finger protein 287	Q9HBT7	Zinc-	ZNF287	57336	http://www.genome.jp/dbget-bin/www_bget?hsa:57336
HsTF003721	Zinc finger protein 292	O60281	Zinc-	ZNF292	23036	http://www.genome.jp/dbget-bin/www_bget?hsa:23036
HsTF003722	Zinc finger protein 295	Q9ULJ3	Zinc-	ZNF295	49854	http://www.genome.jp/dbget-bin/www_bget?hsa:49854
HsTF003723	Zinc finger protein 3	P17036	Zinc-	ZNF3	7551	http://www.genome.jp/dbget-bin/www_bget?hsa:7551
HsTF003724	Zinc finger protein 30	P17039	Zinc-	ZNF30	90075	http://www.genome.jp/dbget-bin/www_bget?hsa:90075
HsTF003725	Zinc finger protein 300	Q96RE9	Zinc-	ZNF300	91975	http://www.genome.jp/dbget-bin/www_bget?hsa:91975
HsTF003726	Zinc finger protein 302	Q9NR11	Zinc-	ZNF302	55900	http://www.genome.jp/dbget-bin/www_bget?hsa:55900
HsTF003727	Zinc finger protein 304	Q9HCX3	Zinc-	ZNF304	57343	http://www.genome.jp/dbget-bin/www_bget?hsa:57343
HsTF003728	Zinc finger protein 311	Q5JNZ3	Zinc-	ZNF311	282890	http://www.genome.jp/dbget-bin/www_bget?hsa:282890
HsTF003729	Zinc finger protein 313	Q9Y508	Zinc-	ZNF313	55905	http://www.genome.jp/dbget-bin/www_bget?hsa:55905
HsTF003730	Zinc finger protein 317	Q96PQ6	Zinc-	ZNF317	57693	http://www.genome.jp/dbget-bin/www_bget?hsa:57693
HsTF003731	Zinc finger protein 318	Q5VUA4	Zinc-	ZNF318	24149	http://www.genome.jp/dbget-bin/www_bget?hsa:24149
HsTF003732	Zinc finger protein 319	Q9P2F9	Zinc-	ZNF319	57567	http://www.genome.jp/dbget-bin/www_bget?hsa:57567
HsTF003733	Zinc finger protein 32	P17041	Zinc-	ZNF32	7580	http://www.genome.jp/dbget-bin/www_bget?hsa:7580
HsTF003734	Zinc finger protein 320	A2RRD8	Zinc-	ZNF320	162967	http://www.genome.jp/dbget-bin/www_bget?hsa:162967
HsTF003735	Zinc finger protein 322A	Q6U7Q0	Zinc-	ZNF322A	79692	http://www.genome.jp/dbget-bin/www_bget?hsa:79692
HsTF003736	Zinc finger protein 322B	Q5SYY0	Zinc-	ZNF322B	387328	http://www.genome.jp/dbget-bin/www_bget?hsa:387328
HsTF003737	Zinc finger protein 323	Q96LW9	Zinc-	ZNF323	64288	http://www.genome.jp/dbget-bin/www_bget?hsa:64288
HsTF003738	Zinc finger protein 324A	O75467	Zinc-	ZNF324	25799	http://www.genome.jp/dbget-bin/www_bget?hsa:25799
HsTF003739	Zinc finger protein 324B	Q6AW86	Zinc-	ZNF324B	388569	http://www.genome.jp/dbget-bin/www_bget?hsa:388569
HsTF003740	Zinc finger protein 326	Q5BKZ1	Zinc-	ZNF326	284695	http://www.genome.jp/dbget-bin/www_bget?hsa:284695
HsTF003741	Zinc finger protein 329	Q86UD4	Zinc-	ZNF329	79673	http://www.genome.jp/dbget-bin/www_bget?hsa:79673
HsTF003742	Zinc finger protein 331	Q9NQX6	Zinc-	ZNF331	55422	http://www.genome.jp/dbget-bin/www_bget?hsa:55422
HsTF003743	Zinc finger protein 333	Q96JL9	Zinc-	ZNF333	84449	http://www.genome.jp/dbget-bin/www_bget?hsa:84449
HsTF003744	Zinc finger protein 334	Q9HCZ1	Zinc-	ZNF334	55713	http://www.genome.jp/dbget-bin/www_bget?hsa:55713
HsTF003745	Zinc finger protein 335	Q9H4Z2	Zinc-	ZNF335	63925	http://www.genome.jp/dbget-bin/www_bget?hsa:63925
HsTF003746	Zinc finger protein 337	Q9Y3M9	Zinc-	ZNF337	26152	http://www.genome.jp/dbget-bin/www_bget?hsa:26152
HsTF003747	Zinc finger protein 33A	Q06730	Zinc-	ZNF33A	7581	http://www.genome.jp/dbget-bin/www_bget?hsa:7581
HsTF003748	Zinc finger protein 33B	Q06732	Zinc-	ZNF33B	7582	http://www.genome.jp/dbget-bin/www_bget?hsa:7582
HsTF003749	Zinc finger protein 34	Q8IZ26	Zinc-	ZNF34	80778	http://www.genome.jp/dbget-bin/www_bget?hsa:80778
HsTF003750	Zinc finger protein 341	Q9BYN7	Zinc-	ZNF341	84905	http://www.genome.jp/dbget-bin/www_bget?hsa:84905
HsTF003751	Zinc finger protein 342	Q8WUU4	Zinc-	ZNF342	162979	http://www.genome.jp/dbget-bin/www_bget?hsa:162979
HsTF003752	Zinc finger protein 343	Q6P1L6	Zinc-	ZNF343	79175	http://www.genome.jp/dbget-bin/www_bget?hsa:79175
HsTF003753	Zinc finger protein 345	Q14585	Zinc-	ZNF345	25850	http://www.genome.jp/dbget-bin/www_bget?hsa:25850
HsTF003754	Zinc finger protein 346	Q9UL40	Zinc-	ZNF346	23567	http://www.genome.jp/dbget-bin/www_bget?hsa:23567
HsTF003755	Zinc finger protein 347	Q96SE7	Zinc-	ZNF347	84671	http://www.genome.jp/dbget-bin/www_bget?hsa:84671
HsTF003756	Zinc finger protein 35	P13682	Zinc-	ZNF35	7584	http://www.genome.jp/dbget-bin/www_bget?hsa:7584
HsTF003757	Zinc finger protein 350	Q9GZX5	Zinc-	ZNF350	59348	http://www.genome.jp/dbget-bin/www_bget?hsa:59348
HsTF003758	Zinc finger protein 354A	O60765	Zinc-	ZNF354A	6940	http://www.genome.jp/dbget-bin/www_bget?hsa:6940
HsTF003759	Zinc finger protein 354B	Q96LW1	Zinc-	ZNF354B	117608	http://www.genome.jp/dbget-bin/www_bget?hsa:117608
HsTF003760	Zinc finger protein 354C	Q86Y25	Zinc-	ZNF354C	30832	http://www.genome.jp/dbget-bin/www_bget?hsa:30832
HsTF003761	Zinc finger protein 358	Q9NW07	Zinc-	ZNF358	140467	http://www.genome.jp/dbget-bin/www_bget?hsa:140467
HsTF003762	Zinc finger protein 362	Q5T0B9	Zinc-	ZNF362	149076	http://www.genome.jp/dbget-bin/www_bget?hsa:149076
HsTF003763	Zinc finger protein 364	Q9Y4L5	beta-	ZNF364	27246	http://www.genome.jp/dbget-bin/www_bget?hsa:27246
HsTF003764	Protein ZNF365	Q70YC5	Zinc-	ZNF365	22891	http://www.genome.jp/dbget-bin/www_bget?hsa:22891
HsTF003765	Zinc finger protein 366	Q8N895	Zinc-	ZNF366	167465	http://www.genome.jp/dbget-bin/www_bget?hsa:167465
HsTF003766	Zinc finger protein 367	Q7RTV3	Zinc-	ZNF367	195828	http://www.genome.jp/dbget-bin/www_bget?hsa:195828
HsTF003767	Zinc finger protein 37A	P17032	Zinc-	ZNF37A	7587	http://www.genome.jp/dbget-bin/www_bget?hsa:7587
HsTF003768	Zinc finger protein 382	Q96SR6	Zinc-	ZNF382	84911	http://www.genome.jp/dbget-bin/www_bget?hsa:84911
HsTF003769	Zinc finger protein 383	Q8NA42	Zinc-	ZNF383	163087	http://www.genome.jp/dbget-bin/www_bget?hsa:163087
HsTF003770	Zinc finger protein 384	Q8TF68	Zinc-	ZNF384	171017	http://www.genome.jp/dbget-bin/www_bget?hsa:171017
HsTF003771	Zinc finger protein 385	Q96PM9	Zinc-	ZNF385	25946	http://www.genome.jp/dbget-bin/www_bget?hsa:25946
HsTF003772	Zinc finger protein 391	Q9UJN7	Zinc-	ZNF391	346157	http://www.genome.jp/dbget-bin/www_bget?hsa:346157
HsTF003773	Zinc finger protein 394	Q53GI3	Zinc-	ZNF394	84124	http://www.genome.jp/dbget-bin/www_bget?hsa:84124
HsTF003774	Zinc finger protein 395	Q9H8N7	Zinc-	ZNF395	55893	http://www.genome.jp/dbget-bin/www_bget?hsa:55893
HsTF003775	Zinc finger protein 396	Q96N95	Zinc-	ZNF396	252884	http://www.genome.jp/dbget-bin/www_bget?hsa:252884
HsTF003776	Zinc finger protein 397	Q8NF99	Zinc-	ZNF397	84307	http://www.genome.jp/dbget-bin/www_bget?hsa:84307
HsTF003777	Zinc finger protein 397OS	Q86W11	Zinc-	ZNF397OS	84307	http://www.genome.jp/dbget-bin/www_bget?hsa:84307
HsTF003778	Zinc finger protein 398	Q8TD17	Zinc-	ZNF398	57541	http://www.genome.jp/dbget-bin/www_bget?hsa:57541
HsTF003779	Zinc finger protein 404	Q494X3	Zinc-	ZNF404	342908	http://www.genome.jp/dbget-bin/www_bget?hsa:342908
HsTF003780	Zinc finger protein 407	Q9C0G0	Zinc-	ZNF407	55628	http://www.genome.jp/dbget-bin/www_bget?hsa:55628
HsTF003781	Zinc finger protein 408	Q9H9D4	Zinc-	ZNF408	79797	http://www.genome.jp/dbget-bin/www_bget?hsa:79797
HsTF003782	Zinc finger protein 409	Q9UPU6	Zinc-	ZNF409	22830	http://www.genome.jp/dbget-bin/www_bget?hsa:22830
HsTF003783	Zinc finger protein 41	P51814	Zinc-	ZNF41	7592	http://www.genome.jp/dbget-bin/www_bget?hsa:7592
